E_B,P_Battery_Max,cost_ALL,cost_PV,cost_WG,cost_net
2300,950,14897.822487174657,2875.898,4012.62825,6666.830483749999
2300,1000,14908.781391284247,2875.898,4012.62825,6666.830483749999
2300,1050,14919.740295393836,2875.898,4012.62825,6666.830483749999
2300,1100,14930.699199503426,2875.898,4012.62825,6666.830483749999
2300,1150,14941.658103613016,2875.898,4012.62825,6666.830483749999
2300,1200,14952.617007722603,2875.898,4012.62825,6666.830483749999
2300,1250,14963.575911832191,2875.898,4012.62825,6666.830483749999
2300,1300,14974.53481594178,2875.898,4012.62825,6666.830483749999
2300,1350,14985.49372005137,2875.898,4012.62825,6666.830483749999
2300,1400,14996.45262416096,2875.898,4012.62825,6666.830483749999
2300,1450,15007.41152827055,2875.898,4012.62825,6666.830483749999
2300,1500,15018.370432380138,2875.898,4012.62825,6666.830483749999
2300,1550,15029.329336489725,2875.898,4012.62825,6666.830483749999
2300,1600,15040.288240599315,2875.898,4012.62825,6666.830483749999
2300,1650,15051.247144708905,2875.898,4012.62825,6666.830483749999
2300,1700,15062.206048818494,2875.898,4012.62825,6666.830483749999
2300,1750,15073.164952928084,2875.898,4012.62825,6666.830483749999
2300,1800,15084.123857037672,2875.898,4012.62825,6666.830483749999
2400,50,15267.938547945207,2875.898,3881.2500000000005,7316.2699999999995
2400,100,15230.021927054797,2875.898,3956.2500000000005,7192.394474999998
2400,150,14527.979956164385,2875.898,3338.2500000000005,7097.393599999999
2400,200,15133.839747773973,2875.898,4023.6475000000005,7006.896987499998
2400,250,15130.684426883561,2875.898,4103.2925000000005,6913.137762499999
2400,300,15131.26833099315,2875.898,4178.2925000000005,6827.762762499999
2400,350,14898.95336010274,2875.898,4018.2925,6744.488887499999
2400,400,14927.92212671233,2875.898,4076.92,6703.871249999999
2400,450,14948.63103082192,2875.898,4126.92,6663.621249999999
2400,500,14794.657684931508,2875.898,4006.2450000000003,6619.363999999999
2400,550,14685.500268416099,2875.898,3898.849125,6606.643554374999
2400,600,14737.575089400689,2875.898,3933.25575,6613.352846249999
2400,650,14775.496181010278,2875.898,3955.81825,6617.752533749999
2400,700,14813.417272619867,2875.898,3978.38075,6622.1522212499995
2400,750,14851.338364229456,2875.898,4000.9432500000003,6626.55190875
2400,800,14889.259455839045,2875.898,4023.5057500000007,6630.951596249999
2400,850,14909.924747448633,2875.898,4031.62825,6632.535483749999
2400,900,14920.883651558222,2875.898,4031.62825,6632.535483749999
2400,950,14931.842555667812,2875.898,4031.62825,6632.535483749999
2400,1000,14942.8014597774,2875.898,4031.62825,6632.535483749999
2400,1050,14953.76036388699,2875.898,4031.62825,6632.535483749999
2400,1100,14964.71926799658,2875.898,4031.62825,6632.535483749999
2400,1150,14975.678172106167,2875.898,4031.62825,6632.535483749999
2400,1200,14986.637076215757,2875.898,4031.62825,6632.535483749999
2400,1250,14997.595980325346,2875.898,4031.62825,6632.535483749999
2400,1300,15008.554884434934,2875.898,4031.62825,6632.535483749999
2400,1350,15019.513788544524,2875.898,4031.62825,6632.535483749999
2400,1400,15030.472692654113,2875.898,4031.62825,6632.535483749999
2400,1450,15041.431596763701,2875.898,4031.62825,6632.535483749999
2400,1500,15052.39050087329,2875.898,4031.62825,6632.535483749999
2400,1550,15063.34940498288,2875.898,4031.62825,6632.535483749999
2400,1600,15074.308309092468,2875.898,4031.62825,6632.535483749999
2400,1650,15085.267213202058,2875.898,4031.62825,6632.535483749999
2400,1700,15096.226117311648,2875.898,4031.62825,6632.535483749999
2400,1750,15107.185021421235,2875.898,4031.62825,6632.535483749999
2400,1800,15118.143925530823,2875.898,4031.62825,6632.535483749999
2400,1850,15129.102829640413,2875.898,4031.62825,6632.535483749999
2400,1900,15140.061733750003,2875.898,4031.62825,6632.535483749999
2500,50,15317.253616438358,2875.898,3881.2500000000005,7316.2699999999995
2500,100,15277.996995547946,2875.898,3956.2500000000005,7191.054474999999
2500,150,14539.295024657536,2875.898,3338.2500000000005,7059.393599999999
2500,200,14786.380566267124,2875.898,3663.1475000000005,6970.622737499999
2500,250,15141.999495376713,2875.898,4103.2925000000005,6875.137762499999
2500,300,15142.5833994863,2875.898,4178.2925000000005,6789.762762499999
2500,350,14910.268428595891,2875.898,4018.2925,6706.488887499999
2500,400,14939.237195205482,2875.898,4076.92,6665.871249999998
2500,450,14959.94609931507,2875.898,4126.920000000001,6625.621249999999
2500,500,14828.67775342466,2875.898,4025.2450000000003,6585.068999999999
2500,550,14719.520336909247,2875.898,3917.849125,6572.348554374999
2500,600,14771.595157893838,2875.898,3952.2557500000003,6579.057846249999
2500,650,14809.516249503427,2875.898,3974.8182500000003,6583.457533749998
2500,700,14847.437341113016,2875.898,3997.3807500000007,6587.8572212499985
2500,750,14885.358432722605,2875.898,4019.9432500000003,6592.25690875
2500,800,14923.279524332194,2875.898,4042.5057500000003,6596.656596249999
2500,850,14943.944815941784,2875.898,4050.6282500000007,6598.240483749998
2500,900,14954.903720051372,2875.898,4050.6282500000007,6598.240483749998
2500,950,14965.862624160962,2875.898,4050.6282500000007,6598.240483749998
2500,1000,14976.821528270551,2875.898,4050.6282500000007,6598.240483749998
2500,1050,14987.78043238014,2875.898,4050.6282500000007,6598.240483749998
2500,1100,14998.739336489729,2875.898,4050.6282500000007,6598.240483749998
2500,1150,15009.698240599319,2875.898,4050.6282500000007,6598.240483749998
2500,1200,15020.657144708906,2875.898,4050.6282500000007,6598.240483749998
2500,1250,15031.616048818496,2875.898,4050.6282500000007,6598.240483749998
2500,1300,15042.574952928086,2875.898,4050.6282500000007,6598.240483749998
2500,1350,15053.533857037673,2875.898,4050.6282500000007,6598.240483749998
2500,1400,15064.492761147263,2875.898,4050.6282500000007,6598.240483749998
2500,1450,15075.451665256853,2875.898,4050.6282500000007,6598.240483749998
2500,1500,15086.41056936644,2875.898,4050.6282500000007,6598.240483749998
2500,1550,15097.36947347603,2875.898,4050.6282500000007,6598.240483749998
2500,1600,15108.32837758562,2875.898,4050.6282500000007,6598.240483749998
2500,1650,15119.287281695208,2875.898,4050.6282500000007,6598.240483749998
2500,1700,15130.246185804795,2875.898,4050.6282500000007,6598.240483749998
2500,1750,15141.205089914385,2875.898,4050.6282500000007,6598.240483749998
2500,1800,15152.163994023975,2875.898,4050.6282500000007,6598.240483749998
2500,1850,15163.122898133564,2875.898,4050.6282500000007,6598.240483749998
2500,1900,15174.081802243154,2875.898,4050.6282500000007,6598.240483749998
2500,1950,15185.040706352744,2875.898,4050.6282500000007,6598.240483749998
2500,2000,15195.99961046233,2875.898,4050.6282500000007,6598.240483749998
2600,50,15366.568684931508,2875.898,3881.2500000000005,7316.2699999999995
2600,100,15289.312064041098,2875.898,3956.2500000000005,7153.054474999999
2600,150,14550.610093150688,2875.898,3338.2500000000005,7021.393599999999
2600,200,14820.400634760275,2875.898,3682.1475000000005,6936.327737499999
2600,250,15153.314563869862,2875.898,4103.2925000000005,6837.137762499999
2600,300,15153.898467979452,2875.898,4178.2925000000005,6751.762762499999
2600,350,14921.583497089041,2875.898,4018.2925,6668.488887499999
2600,400,14950.552263698632,2875.898,4076.92,6627.871249999998
2600,450,14971.261167808221,2875.898,4126.92,6587.621249999999
2600,500,14862.697821917809,2875.898,4044.245000000001,6550.7739999999985
2600,550,14753.5404054024,2875.898,3936.8491250000006,6538.053554374999
2600,600,14805.61522638699,2875.898,3971.2557500000007,6544.762846249999
2600,650,14843.536317996579,2875.898,3993.8182500000007,6549.162533749999
2600,700,14881.457409606168,2875.898,4016.3807500000007,6553.562221249999
2600,750,14919.378501215757,2875.898,4038.9432500000007,6557.961908749999
2600,800,14957.299592825346,2875.898,4061.5057500000007,6562.361596249999
2600,850,14977.964884434936,2875.898,4069.6282500000007,6563.945483749999
2600,900,14988.923788544524,2875.898,4069.6282500000007,6563.945483749999
2600,950,14999.882692654113,2875.898,4069.6282500000007,6563.945483749999
2600,1000,15010.841596763703,2875.898,4069.6282500000007,6563.945483749999
2600,1050,15021.80050087329,2875.898,4069.6282500000007,6563.945483749999
2600,1100,15032.75940498288,2875.898,4069.6282500000007,6563.945483749999
2600,1150,15043.71830909247,2875.898,4069.6282500000007,6563.945483749999
2600,1200,15054.677213202058,2875.898,4069.6282500000007,6563.945483749999
2600,1250,15065.636117311647,2875.898,4069.6282500000007,6563.945483749999
2600,1300,15076.595021421237,2875.898,4069.6282500000007,6563.945483749999
2600,1350,15087.553925530825,2875.898,4069.6282500000007,6563.945483749999
2600,1400,15098.512829640413,2875.898,4069.6282500000007,6563.945483749999
2600,1450,15109.471733750002,2875.898,4069.6282500000007,6563.945483749999
2600,1500,15120.430637859592,2875.898,4069.6282500000007,6563.945483749999
2600,1550,15131.389541969182,2875.898,4069.6282500000007,6563.945483749999
2600,1600,15142.348446078771,2875.898,4069.6282500000007,6563.945483749999
2600,1650,15153.307350188357,2875.898,4069.6282500000007,6563.945483749999
2600,1700,15164.266254297947,2875.898,4069.6282500000007,6563.945483749999
2600,1750,15175.225158407537,2875.898,4069.6282500000007,6563.945483749999
2600,1800,15186.184062517126,2875.898,4069.6282500000007,6563.945483749999
2600,1850,15197.142966626716,2875.898,4069.6282500000007,6563.945483749999
2600,1900,15208.101870736304,2875.898,4069.6282500000007,6563.945483749999
2600,1950,15219.060774845893,2875.898,4069.6282500000007,6563.945483749999
2600,2000,15230.019678955481,2875.898,4069.6282500000007,6563.945483749999
2600,2050,15240.97858306507,2875.898,4069.6282500000007,6563.945483749999
2700,50,15415.88375342466,2875.898,3881.2500000000005,7316.2699999999995
2700,100,15300.627132534248,2875.898,3956.25,7115.054474999999
2700,150,14561.925161643838,2875.898,3338.2500000000005,6983.393599999999
2700,200,14838.885703253425,2875.898,3688.1475000000005,6899.497737499999
2700,250,15164.629632363014,2875.898,4103.2925000000005,6799.137762499999
2700,300,15165.213536472604,2875.898,4178.2925000000005,6713.762762499999
2700,350,14932.898565582193,2875.898,4018.2925000000005,6630.488887499999
2700,400,14961.867332191783,2875.898,4076.92,6589.871249999999
2700,450,14982.576236301371,2875.898,4126.92,6549.621249999998
2700,500,14881.18289041096,2875.898,4050.245,6513.943999999999
2700,550,14787.56047389555,2875.898,3955.849125,6503.758554374999
2700,600,14839.63529488014,2875.898,3990.2557500000003,6510.46784625
2700,650,14877.556386489729,2875.898,4012.8182500000007,6514.867533749999
2700,700,14915.477478099318,2875.898,4035.3807500000007,6519.267221249999
2700,750,14953.398569708908,2875.898,4057.9432500000007,6523.6669087499995
2700,800,14991.319661318495,2875.898,4080.5057500000007,6528.066596249999
2700,850,15011.984952928085,2875.898,4088.6282500000007,6529.65048375
2700,900,15022.943857037675,2875.898,4088.6282500000007,6529.65048375
2700,950,15033.902761147263,2875.898,4088.6282500000007,6529.65048375
2700,1000,15044.861665256853,2875.898,4088.6282500000007,6529.65048375
2700,1050,15055.820569366442,2875.898,4088.6282500000007,6529.65048375
2700,1100,15066.77947347603,2875.898,4088.6282500000007,6529.65048375
2700,1150,15077.73837758562,2875.898,4088.6282500000007,6529.65048375
2700,1200,15088.69728169521,2875.898,4088.6282500000007,6529.65048375
2700,1250,15099.656185804797,2875.898,4088.6282500000007,6529.65048375
2700,1300,15110.615089914385,2875.898,4088.6282500000007,6529.65048375
2700,1350,15121.573994023975,2875.898,4088.6282500000007,6529.65048375
2700,1400,15132.532898133564,2875.898,4088.6282500000007,6529.65048375
2700,1450,15143.491802243154,2875.898,4088.6282500000007,6529.65048375
2700,1500,15154.450706352744,2875.898,4088.6282500000007,6529.65048375
2700,1550,15165.409610462331,2875.898,4088.6282500000007,6529.65048375
2700,1600,15176.36851457192,2875.898,4088.6282500000007,6529.65048375
2700,1650,15187.327418681509,2875.898,4088.6282500000007,6529.65048375
2700,1700,15198.286322791098,2875.898,4088.6282500000007,6529.65048375
2700,1750,15209.245226900688,2875.898,4088.6282500000007,6529.65048375
2700,1800,15220.204131010278,2875.898,4088.6282500000007,6529.65048375
2700,1850,15231.163035119866,2875.898,4088.6282500000007,6529.65048375
2700,1900,15242.121939229453,2875.898,4088.6282500000007,6529.65048375
2700,1950,15253.080843339043,2875.898,4088.6282500000007,6529.65048375
2700,2000,15264.039747448633,2875.898,4088.6282500000007,6529.65048375
2700,2050,15274.998651558222,2875.898,4088.6282500000007,6529.65048375
2700,2100,15285.957555667812,2875.898,4088.6282500000007,6529.65048375
2700,2150,15296.9164597774,2875.898,4088.6282500000007,6529.65048375
2800,50,15465.19882191781,2875.898,3881.2500000000005,7316.269999999999
2800,100,15311.9422010274,2875.898,3956.25,7077.054474999999
2800,150,14573.24023013699,2875.898,3338.2500000000005,6945.393599999999
2800,200,14850.200771746577,2875.898,3688.1475000000005,6861.497737499999
2800,250,15175.944700856164,2875.898,4103.2925000000005,6761.137762499999
2800,300,15176.528604965753,2875.898,4178.2925000000005,6675.762762499999
2800,350,14944.213634075342,2875.898,4018.2925,6592.488887499999
2800,400,14973.182400684933,2875.898,4076.92,6551.871249999999
2800,450,14993.891304794523,2875.898,4126.920000000001,6511.621249999998
2800,500,14892.49795890411,2875.898,4050.2450000000003,6475.943999999999
2800,550,14821.580542388701,2875.898,3974.8491250000006,6469.463554374999
2800,600,14873.655363373291,2875.898,4009.2557500000007,6476.17284625
2800,650,14911.57645498288,2875.898,4031.8182500000007,6480.572533749999
2800,700,14949.497546592469,2875.898,4054.380750000001,6484.972221249999
2800,750,14987.418638202058,2875.898,4076.9432500000007,6489.371908749999
2800,800,15025.339729811647,2875.898,4099.505750000001,6493.771596249999
2800,850,15046.005021421235,2875.898,4107.628250000001,6495.35548375
2800,900,15056.963925530825,2875.898,4107.628250000001,6495.35548375
2800,950,15067.922829640414,2875.898,4107.628250000001,6495.35548375
2800,1000,15078.881733750002,2875.898,4107.628250000001,6495.35548375
2800,1050,15089.840637859592,2875.898,4107.628250000001,6495.35548375
2800,1100,15100.799541969182,2875.898,4107.628250000001,6495.35548375
2800,1150,15111.75844607877,2875.898,4107.628250000001,6495.35548375
2800,1200,15122.717350188357,2875.898,4107.628250000001,6495.35548375
2800,1250,15133.676254297947,2875.898,4107.628250000001,6495.35548375
2800,1300,15144.635158407536,2875.898,4107.628250000001,6495.35548375
2800,1350,15155.594062517126,2875.898,4107.628250000001,6495.35548375
2800,1400,15166.552966626716,2875.898,4107.628250000001,6495.35548375
2800,1450,15177.511870736304,2875.898,4107.628250000001,6495.35548375
2800,1500,15188.470774845891,2875.898,4107.628250000001,6495.35548375
2800,1550,15199.429678955481,2875.898,4107.628250000001,6495.35548375
2800,1600,15210.38858306507,2875.898,4107.628250000001,6495.35548375
2800,1650,15221.34748717466,2875.898,4107.628250000001,6495.35548375
2800,1700,15232.30639128425,2875.898,4107.628250000001,6495.35548375
2800,1750,15243.265295393838,2875.898,4107.628250000001,6495.35548375
2800,1800,15254.224199503426,2875.898,4107.628250000001,6495.35548375
2800,1850,15265.183103613015,2875.898,4107.628250000001,6495.35548375
2800,1900,15276.142007722605,2875.898,4107.628250000001,6495.35548375
2800,1950,15287.100911832194,2875.898,4107.628250000001,6495.35548375
2800,2000,15298.059815941784,2875.898,4107.628250000001,6495.35548375
2800,2050,15309.018720051372,2875.898,4107.628250000001,6495.35548375
2800,2100,15319.97762416096,2875.898,4107.628250000001,6495.35548375
2800,2150,15330.93652827055,2875.898,4107.628250000001,6495.35548375
2800,2200,15341.895432380139,2875.898,4107.628250000001,6495.35548375
2900,50,15514.51389041096,2875.898,3881.2500000000005,7316.2699999999995
2900,100,15323.257269520547,2875.898,3956.2500000000005,7039.054474999999
2900,150,14584.555298630139,2875.898,3338.2500000000005,6907.393599999999
2900,200,14537.491017114728,2875.898,3362.197125,6825.423289374999
2900,250,15187.259769349315,2875.898,4103.2925000000005,6723.137762499999
2900,300,15187.843673458905,2875.898,4178.2925000000005,6637.7627625
2900,350,14955.528702568494,2875.898,4018.2925,6554.488887499999
2900,400,14984.497469178084,2875.898,4076.92,6513.871249999999
2900,450,15005.206373287672,2875.898,4126.92,6473.621249999999
2900,500,14903.813027397262,2875.898,4050.245000000001,6437.943999999999
2900,550,14835.370306506851,2875.898,3976.9200000000005,6431.867374999999
2900,600,14907.67543186644,2875.898,4028.2557500000003,6441.8778462499995
2900,650,14945.596523476032,2875.898,4050.8182500000003,6446.27753375
2900,700,14983.51761508562,2875.898,4073.3807500000003,6450.677221249999
2900,750,15021.438706695208,2875.898,4095.9432500000003,6455.076908749999
2900,800,15059.359798304798,2875.898,4118.50575,6459.47659625
2900,850,15080.025089914387,2875.898,4126.628250000001,6461.06048375
2900,900,15090.983994023976,2875.898,4126.628250000001,6461.06048375
2900,950,15101.942898133564,2875.898,4126.628250000001,6461.06048375
2900,1000,15112.901802243154,2875.898,4126.628250000001,6461.06048375
2900,1050,15123.860706352743,2875.898,4126.628250000001,6461.06048375
2900,1100,15134.819610462331,2875.898,4126.628250000001,6461.06048375
2900,1150,15145.778514571919,2875.898,4126.628250000001,6461.06048375
2900,1200,15156.737418681509,2875.898,4126.628250000001,6461.06048375
2900,1250,15167.696322791098,2875.898,4126.628250000001,6461.06048375
2900,1300,15178.655226900688,2875.898,4126.628250000001,6461.06048375
2900,1350,15189.614131010278,2875.898,4126.628250000001,6461.06048375
2900,1400,15200.573035119865,2875.898,4126.628250000001,6461.06048375
2900,1450,15211.531939229453,2875.898,4126.628250000001,6461.06048375
2900,1500,15222.490843339043,2875.898,4126.628250000001,6461.06048375
2900,1550,15233.449747448632,2875.898,4126.628250000001,6461.06048375
2900,1600,15244.408651558222,2875.898,4126.628250000001,6461.06048375
2900,1650,15255.367555667812,2875.898,4126.628250000001,6461.06048375
2900,1700,15266.3264597774,2875.898,4126.628250000001,6461.06048375
2900,1750,15277.28536388699,2875.898,4126.628250000001,6461.06048375
2900,1800,15288.244267996577,2875.898,4126.628250000001,6461.06048375
2900,1850,15299.203172106167,2875.898,4126.628250000001,6461.06048375
2900,1900,15310.162076215756,2875.898,4126.628250000001,6461.06048375
2900,1950,15321.120980325346,2875.898,4126.628250000001,6461.06048375
2900,2000,15332.079884434934,2875.898,4126.628250000001,6461.06048375
2900,2050,15343.038788544523,2875.898,4126.628250000001,6461.06048375
2900,2100,15353.997692654111,2875.898,4126.628250000001,6461.06048375
2900,2150,15364.9565967637,2875.898,4126.628250000001,6461.06048375
2900,2200,15375.91550087329,2875.898,4126.628250000001,6461.06048375
2900,2250,15386.87440498288,2875.898,4126.628250000001,6461.06048375
2900,2300,15397.83330909247,2875.898,4126.628250000001,6461.06048375
3000,50,15563.82895890411,2875.898,3881.2500000000005,7316.2699999999995
3000,100,15334.5723380137,2875.898,3956.2500000000005,7001.054474999999
3000,150,14595.870367123289,2875.898,3338.2500000000005,6869.3935999999985
3000,200,14570.854283732877,2875.898,3380.6475000000005,6791.021112499999
3000,250,14833.825587842466,2875.898,3737.7925,6685.888512499999
3000,300,15199.158741952055,2875.898,4178.2925000000005,6599.762762499999
3000,350,14966.843771061644,2875.898,4018.2925,6516.488887499999
3000,400,14995.812537671234,2875.898,4076.92,6475.871249999999
3000,450,15016.521441780824,2875.898,4126.92,6435.621249999999
3000,500,14915.128095890412,2875.898,4050.2450000000003,6399.943999999999
3000,550,14846.685375000003,2875.898,3976.9199999999996,6393.867374999999
3000,600,14931.548008484591,2875.898,4038.764125,6405.926979374999
3000,650,14979.616591969181,2875.898,4069.8182500000003,6411.982533749999
3000,700,15017.537683578768,2875.898,4092.3807500000003,6416.382221249999
3000,750,15055.45877518836,2875.898,4114.94325,6420.781908749999
3000,800,15093.379866797946,2875.898,4137.50575,6425.1815962499995
3000,850,15114.045158407534,2875.898,4145.628250000001,6426.7654837499995
3000,900,15125.004062517124,2875.898,4145.628250000001,6426.7654837499995
3000,950,15135.962966626714,2875.898,4145.628250000001,6426.7654837499995
3000,1000,15146.921870736303,2875.898,4145.628250000001,6426.7654837499995
3000,1050,15157.880774845893,2875.898,4145.628250000001,6426.7654837499995
3000,1100,15168.839678955479,2875.898,4145.628250000001,6426.7654837499995
3000,1150,15179.798583065069,2875.898,4145.628250000001,6426.7654837499995
3000,1200,15190.757487174658,2875.898,4145.628250000001,6426.7654837499995
3000,1250,15201.716391284248,2875.898,4145.628250000001,6426.7654837499995
3000,1300,15212.675295393838,2875.898,4145.628250000001,6426.7654837499995
3000,1350,15223.634199503427,2875.898,4145.628250000001,6426.7654837499995
3000,1400,15234.593103613013,2875.898,4145.628250000001,6426.7654837499995
3000,1450,15245.552007722603,2875.898,4145.628250000001,6426.7654837499995
3000,1500,15256.510911832193,2875.898,4145.628250000001,6426.7654837499995
3000,1550,15267.469815941782,2875.898,4145.628250000001,6426.7654837499995
3000,1600,15278.428720051372,2875.898,4145.628250000001,6426.7654837499995
3000,1650,15289.387624160961,2875.898,4145.628250000001,6426.7654837499995
3000,1700,15300.346528270551,2875.898,4145.628250000001,6426.7654837499995
3000,1750,15311.305432380137,2875.898,4145.628250000001,6426.7654837499995
3000,1800,15322.264336489727,2875.898,4145.628250000001,6426.7654837499995
3000,1850,15333.223240599316,2875.898,4145.628250000001,6426.7654837499995
3000,1900,15344.182144708906,2875.898,4145.628250000001,6426.7654837499995
3000,1950,15355.141048818496,2875.898,4145.628250000001,6426.7654837499995
3000,2000,15366.099952928085,2875.898,4145.628250000001,6426.7654837499995
3000,2050,15377.058857037671,2875.898,4145.628250000001,6426.7654837499995
3000,2100,15388.01776114726,2875.898,4145.628250000001,6426.7654837499995
3000,2150,15398.97666525685,2875.898,4145.628250000001,6426.7654837499995
3000,2200,15409.93556936644,2875.898,4145.628250000001,6426.7654837499995
3000,2250,15420.89447347603,2875.898,4145.628250000001,6426.7654837499995
3000,2300,15431.85337758562,2875.898,4145.628250000001,6426.7654837499995
3000,2350,15442.812281695205,2875.898,4145.628250000001,6426.7654837499995
3000,2400,15453.771185804795,2875.898,4145.628250000001,6426.7654837499995
